text,label,train_or_val
Please reserve a spot at Ballachulish House.,BookRestaurant,train
I would like an outdoor cafeteria for 3,BookRestaurant,train
book a table for ten people at a restaurant that serves noodle,BookRestaurant,train
Book a table for a party of 7 next year in ID.,BookRestaurant,train
"Book me a reservation at a burger joint close-by Choate on july 16th, 2022",BookRestaurant,train
table for two on Nov. fifteenth,BookRestaurant,train
book a spot at a restaurant faraway from 138th St,BookRestaurant,train
Reserve a table for 1 person in WI.,BookRestaurant,train
I would like to book a restaurant for 9 on Dec. 13,BookRestaurant,train
Book a bar for 6 that has stuffed ham and isn't too faraway from Canarsie - Rockaway Parkway on bennington battle day.,BookRestaurant,train
book a spot for ten in Upper Marlboro PR,BookRestaurant,train
"I would like to book a table at a delicatessen in punjabi for me, angela and vilma",BookRestaurant,train
"Get me a table for sonya, rebekah and I at a restaurant in Latvia.",BookRestaurant,train
book a table for 3 far from Tullytown at a coffeehouse with a smoking room,BookRestaurant,train
"Book a reservation for a restaurant in Stonewood, GU",BookRestaurant,train
I'd like to eat around ID on august the 16th with a party of 8,BookRestaurant,train
Reserve in Bermuda a food court near jan and I,BookRestaurant,train
book a spot for 6 in Pilot Mound Palau on feb. the twenty-fourth,BookRestaurant,train
at thirteen o'clock book a table for margie and I in Vanuatu,BookRestaurant,train
"book Tun Tavern for shawna davis, michelle and lizzie in Vermont",BookRestaurant,train
"I want to book a restaurantin Perrytown Missouri for candice, jeannie and nichole.",BookRestaurant,train
book a bar table for Tonight for rajasthani food,BookRestaurant,train
book a eggo serving brasserie for ten,BookRestaurant,train
Can you make reservations for a party of eight in Iowa,BookRestaurant,train
"I'm looking to get reservations for me, jillian and louella at a restaurant that is faraway from TX.",BookRestaurant,train
"I'd like a table in a smoking room in a taverna on sep. 23, 2023",BookRestaurant,train
Book me a restaurant reservation in Fiji for zero am,BookRestaurant,train
Book a spot at a taverna for my cousin and I in Burundi,BookRestaurant,train
Can book a pizzeria that will serve a cupcake?,BookRestaurant,train
book a table for 2 at a highly rated restaurant within walking distance of taverna OK,BookRestaurant,train
I would like a restaurant reservation for this year for 4 people.,BookRestaurant,train
I would like to book a food truck for my friend and I,BookRestaurant,train
Book reservations for five at Eleven Madison Park today within walking distance from Flaxton,BookRestaurant,train
I need a reservation for three people at a spa restaurant in two hundred thirty seven days,BookRestaurant,train
book a spot for ten at a pub that has umbrian in NV on feb. the fourth,BookRestaurant,train
Book a table for mamie and maria at a south tyrolean restaurant within walking distance from Fisk Av-69th St.,BookRestaurant,train
book for lobster newberg this week in Malaysia at a restaurant for four,BookRestaurant,train
Book a reservation for seven people at a steakhouse in Kenya,BookRestaurant,train
I want to eat at a pickled cucumber brasserie in 12 months,BookRestaurant,train
Book a restasurant in Pohick Delaware.,BookRestaurant,train
"book a table at a restaurant within the same area as The Octagon, Christchurch in Allentown",BookRestaurant,train
"Book Childs Restaurants in Bruno for 1 person on October 6th, 2019.",BookRestaurant,train
book a spot for six at Bear Hotel in 5 seconds,BookRestaurant,train
Book a restaurant that serves agnolotti in Colorado City Idaho.,BookRestaurant,train
book a spot in town in the same area as me,BookRestaurant,train
Find a reservation for a highly rated steakhouse in China for a party of five at 05:51:52,BookRestaurant,train
Find a reservation for eight at Rhodes Twenty Four in GU,BookRestaurant,train
"book a restaurant in Clawson, MS for one",BookRestaurant,train
"book a restaurant in North Dakota for my child and I on november seventh, 2037",BookRestaurant,train
I'd like to get reservations for four at a restaurant that serves apple sauce.,BookRestaurant,train
I need a reservation for Maid-Rite Sandwich Shop in Home Gardens,BookRestaurant,train
me and my mummy want to go to an indian bar next winter within the same area of Cortelyou Rd,BookRestaurant,train
Book a reservation for three at Clinton Street Baking Company & Restaurant,BookRestaurant,train
Please book a table for 10 at a faraway top-rated brasserie in Malaysia on Oct. the thirteenth.,BookRestaurant,train
I'd like to eat with a party of nine in Snapfinger PA,BookRestaurant,train
Book a table for eight people at a bar that has steak sauce in Half Moon AMerican Samoa right now,BookRestaurant,train
Book a restaurant on san jacinto day in Anderson for me and my colleagues.,BookRestaurant,train
book a table for vermicelli at a restaurant,BookRestaurant,train
Book a restaurant in Palau for two people.,BookRestaurant,train
I'd like to eat at a tea house with 3 people,BookRestaurant,train
"Book a table for josie, carissa and lindsay at a brasserie which serves trentino.",BookRestaurant,train
book a highly rated restaurant in Central African Republic for 5 people on sep. the second,BookRestaurant,train
I want to book a restaurant far from the Municipal Borough of Mitcham for 10 people.,BookRestaurant,train
I need a table for 4 at a place not far from Palau.,BookRestaurant,train
I want to book a Minnesota bar,BookRestaurant,train
I want to book a far brasserie that serves minestrone in PA for a party of 9 in 15 minutes,BookRestaurant,train
Book a restaurant.,BookRestaurant,train
Can you get me reservations for a highly rated restaurant in Seychelles,BookRestaurant,train
book sot for 22 minutes from now at a restaurant with parking,BookRestaurant,train
"book a spot for me, reyna and maxine at a taverna on monday",BookRestaurant,train
book in RI for one in Wabuska,BookRestaurant,train
book a spot for one,BookRestaurant,train
Book a reservation for a southern brazilian restaurant for 10 people within walking distance of Broadway-Lafayette St,BookRestaurant,train
Book a reservation for 4 people at a restaurant within the same area as my step daughter's position,BookRestaurant,train
Find a reservation for a restaurant in Hong Kong for seven people,BookRestaurant,train
book in Rocky Mound for four 1 hour from now,BookRestaurant,train
Find a table at a restaurant that serves corn relish in Venezuela,BookRestaurant,train
I want to book a restaurant in Glenarden South Dakota for two people.,BookRestaurant,train
I want to book a restaurant for a year from now in Maine.,BookRestaurant,train
Book a brasserie place for seven in Lithuania,BookRestaurant,train
book a table at Top Pot Doughnuts in 16 hours for 5,BookRestaurant,train
"nancy, elma ruiz and molly want to eat at a restaurant in Gibraltar",BookRestaurant,train
Can you get me a table at a tavern in Slovakia,BookRestaurant,train
"my niece and I want to visit a food court in Callicoon, Tennessee",BookRestaurant,train
Book a highly rated restaurant.,BookRestaurant,train
I'm looking to book a seat at a bakery that serves coleslaw at 19:44:58.,BookRestaurant,train
Book a restaurant this year for party of 2,BookRestaurant,train
I need a reservation for 6 PM. with a party of 10 at Sand Lake,BookRestaurant,train
I want to book Coney I-Lander for 10 people.,BookRestaurant,train
I need a reservation for my teens and I six months from now in Tennessee,BookRestaurant,train
book a table for seven people at six at the restaurant,BookRestaurant,train
Lets go and take elsa and I to Westhampton Beach in 1 hour to the american chinese cuisine at the tea house,BookRestaurant,train
"book a table at an oyster bar that serves apple butter on Jul. 10th, 2028",BookRestaurant,train
book a table for me and belinda serving minestra in a bar,BookRestaurant,train
I need fast food for nine within the same area as Bowers that has a pool nearby on 4/17/2033,BookRestaurant,train
Book a table for 2 people at a restaurant with parking,BookRestaurant,train
Make me a reservation in TN somewhere nearby for a party of 4,BookRestaurant,train
"I'm looking to book a table at a place in Newton Falls, prefereably within the same area that has space for 6",BookRestaurant,train
I want to book a restaurant not far from our college.,BookRestaurant,train
Book a tavern in Colorado for two,BookRestaurant,train
Book a table for ten people in Eucalyptus Hills.,BookRestaurant,train
Book a reservation for 2 at Fashion Cafe in Diwali,BookRestaurant,train
book a table for six in Beech Creek,BookRestaurant,train
"I need to reserve two seats to eat at in Salina, Alabama.",BookRestaurant,train
book a table for a party of 7,BookRestaurant,train
"Book a reservation for The Training Table on Mar. thirteenth, 2026",BookRestaurant,train
Reserve a table for one at a top-rated restaurant nearby that serves goiano for this month in MD,BookRestaurant,train
"On Jun. the sixteenth, 2032 I'd like to go to Dillard House in Putnam Hall",BookRestaurant,train
Book a reservation for a restaurant serving burger in Malaysia,BookRestaurant,train
I need a table at a cafeteria for a party of 6 in AL,BookRestaurant,train
Book a restaurant reservation for my gf and I within walking distance of sondra's university,BookRestaurant,train
I need a reservation for Chapter One in West Odessa for a party of one,BookRestaurant,train
I want to make a reservation at a sushi restaurant,BookRestaurant,train
Anything close to Smith-9th St that can seat two people about one minute from now ?,BookRestaurant,train
I need a table for five at Childs Restaurants in Brunei.,BookRestaurant,train
rebekah taylor and marcie need reservations at The Clink in Senegal.,BookRestaurant,train
I'm looking to book a reservation in Aruba at a place nearby.,BookRestaurant,train
Lets go to a bistro in SD,BookRestaurant,train
book a table in Connecticut in Robinette for one second from now,BookRestaurant,train
I need a table for 7 people at a bar that specialises in being a protein bar.,BookRestaurant,train
"Book a table for 9 people at a delicatessen for April the twenty-eighth, 2018.",BookRestaurant,train
I need to book a restaurant in Sunnybrook for 7,BookRestaurant,train
"I need a reservation for a party of three, maybe a gastropub that sells steak.",BookRestaurant,train
I need to book a reservation in Searsport at eleven am,BookRestaurant,train
I need to find a restaurant in PW.,BookRestaurant,train
